testId,loginId,testEndTime,sessionTime,endLevel,correctItems,incorrectItems,stu_id,female,currentLevel,game,teacher,eng_class,course_total,psglevel
71864,7079,12/9/2016 15:46,60,10,16,0,41500465,1,10,1,1,11,92,10
71865,7079,12/9/2016 15:47,60,10,12,2,41500465,1,10,1,1,11,92,10
71866,7079,12/9/2016 15:49,60,10,12,2,41500465,1,10,1,1,11,92,10
71867,7079,12/9/2016 15:51,60,10,14,2,41500465,1,10,1,1,11,92,10
71868,7079,12/9/2016 15:52,60,10,13,3,41500465,1,10,1,1,11,92,10
71869,7079,12/9/2016 15:53,60,10,13,1,41500465,1,10,1,1,11,92,10
71870,7079,12/9/2016 15:54,60,10,13,3,41500465,1,10,1,1,11,92,10
71871,7079,12/9/2016 16:09,60,10,14,1,41500465,1,10,1,1,11,92,10
77200,7079,1/5/2017 20:31,60,10,13,1,41500465,1,10,1,1,11,92,10
77203,7079,1/5/2017 20:32,60,10,15,1,41500465,1,10,1,1,11,92,10
77207,7079,1/5/2017 20:33,60,11,16,0,41500465,1,10,1,1,11,92,10
77219,7079,1/5/2017 20:37,60,10,12,2,41500465,1,10,1,1,11,92,10
77223,7079,1/5/2017 20:38,60,10,18,1,41500465,1,10,1,1,11,92,10
77226,7079,1/5/2017 20:39,60,10,14,2,41500465,1,10,1,1,11,92,10
77228,7079,1/5/2017 20:40,41,10,16,0,41500465,1,10,1,1,11,92,10
77229,7079,1/5/2017 20:41,46,10,10,1,41500465,1,10,1,1,11,92,10
77232,7079,1/5/2017 20:42,60,10,19,0,41500465,1,10,1,1,11,92,10
77234,7079,1/5/2017 20:43,60,10,17,0,41500465,1,10,1,1,11,92,10
77236,7079,1/5/2017 20:44,60,10,11,4,41500465,1,10,1,1,11,92,10
77238,7079,1/5/2017 20:45,60,10,9,4,41500465,1,10,1,1,11,92,10
77240,7079,1/5/2017 20:47,60,10,19,0,41500465,1,10,1,1,11,92,10
77242,7079,1/5/2017 20:48,60,10,14,2,41500465,1,10,1,1,11,92,10
77244,7079,1/5/2017 20:49,60,11,15,1,41500465,1,10,1,1,11,92,10
77212,7079,1/5/2017 20:34,60,11,13,1,41500465,1,11,1,1,11,92,11
77216,7079,1/5/2017 20:35,60,10,13,1,41500465,1,11,1,1,11,92,11
73778,7083,12/15/2016 16:10,36,2,5,1,41500648,0,2,1,1,11,63,2
73779,7083,12/15/2016 16:10,37,2,5,0,41500648,0,2,1,1,11,63,2
73780,7083,12/15/2016 16:11,49,2,6,0,41500648,0,2,1,1,11,63,2
73782,7083,12/15/2016 16:12,39,3,6,0,41500648,0,2,1,1,11,63,2
57071,7083,10/20/2016 21:33,51,3,3,2,41500648,0,3,1,1,11,63,3
57080,7083,10/20/2016 21:33,18,2,2,3,41500648,0,3,1,1,11,63,3
73783,7083,12/15/2016 16:13,46,3,6,0,41500648,0,3,1,1,11,63,3
73785,7083,12/15/2016 16:14,35,3,6,0,41500648,0,3,1,1,11,63,3
73786,7083,12/15/2016 16:14,24,4,5,0,41500648,0,3,1,1,11,63,3
73788,7083,12/15/2016 16:15,60,4,6,1,41500648,0,4,1,1,11,63,4
73789,7083,12/15/2016 16:17,60,4,9,3,41500648,0,4,1,1,11,63,4
73791,7083,12/15/2016 16:18,60,4,7,2,41500648,0,4,1,1,11,63,4
73793,7083,12/15/2016 16:19,60,4,14,0,41500648,0,4,1,1,11,63,4
73794,7083,12/15/2016 16:20,60,4,12,1,41500648,0,4,1,1,11,63,4
73795,7083,12/15/2016 16:21,60,4,10,1,41500648,0,4,1,1,11,63,4
73796,7083,12/15/2016 16:22,60,4,13,0,41500648,0,4,1,1,11,63,4
73798,7083,12/15/2016 16:23,60,5,10,3,41500648,0,4,1,1,11,63,4
57067,7084,10/20/2016 21:32,34,2,6,0,41500738,1,2,1,1,11,77,2
57069,7084,10/20/2016 21:33,54,2,5,1,41500738,1,2,1,1,11,77,2
57085,7084,10/20/2016 21:33,48,2,4,2,41500738,1,2,1,1,11,77,2
57093,7084,10/20/2016 21:34,40,2,5,1,41500738,1,2,1,1,11,77,2
57098,7084,10/20/2016 21:35,38,2,5,0,41500738,1,2,1,1,11,77,2
57103,7084,10/20/2016 21:36,38,3,5,1,41500738,1,2,1,1,11,77,2
57038,7084,10/20/2016 21:26,53,3,6,0,41500738,1,3,1,1,11,77,3
57119,7084,10/20/2016 21:37,52,3,4,2,41500738,1,3,1,1,11,77,3
57128,7084,10/20/2016 21:38,28,3,5,0,41500738,1,3,1,1,11,77,3
57131,7084,10/20/2016 21:38,36,3,6,0,41500738,1,3,1,1,11,77,3
57134,7084,10/20/2016 21:39,34,4,5,0,41500738,1,3,1,1,11,77,3
57143,7084,10/20/2016 21:40,60,4,9,0,41500738,1,4,1,1,11,77,4
57147,7084,10/20/2016 21:41,60,4,10,0,41500738,1,4,1,1,11,77,4
56986,7085,10/20/2016 21:13,60,3,2,0,41500809,0,3,1,1,11,75,3
56988,7085,10/20/2016 21:14,44,3,5,1,41500809,0,3,1,1,11,75,3
56990,7085,10/20/2016 21:15,34,3,5,0,41500809,0,3,1,1,11,75,3
56996,7085,10/20/2016 21:16,59,3,4,2,41500809,0,3,1,1,11,75,3
57001,7085,10/20/2016 21:17,60,3,3,0,41500809,0,3,1,1,11,75,3
57049,7089,10/20/2016 21:27,34,2,5,1,41501841,0,2,1,1,11,70,2
57052,7089,10/20/2016 21:27,7,2,4,1,41501841,0,2,1,1,11,70,2
57054,7089,10/20/2016 21:27,18,2,2,11,41501841,0,2,1,1,11,70,2
77129,7089,1/5/2017 19:50,26,2,5,0,41501841,0,2,1,1,11,70,2
77130,7089,1/5/2017 19:50,34,2,5,1,41501841,0,2,1,1,11,70,2
77134,7089,1/5/2017 19:51,23,2,6,0,41501841,0,2,1,1,11,70,2
77135,7089,1/5/2017 19:51,34,2,4,2,41501841,0,2,1,1,11,70,2
77137,7089,1/5/2017 19:52,24,2,6,0,41501841,0,2,1,1,11,70,2
77138,7089,1/5/2017 19:53,28,2,5,0,41501841,0,2,1,1,11,70,2
77139,7089,1/5/2017 19:53,40,3,7,0,41501841,0,2,1,1,11,70,2
77144,7089,1/5/2017 19:55,25,2,4,2,41501841,0,2,1,1,11,70,2
77145,7089,1/5/2017 19:56,28,2,6,0,41501841,0,2,1,1,11,70,2
77147,7089,1/5/2017 19:57,40,2,4,2,41501841,0,2,1,1,11,70,2
77148,7089,1/5/2017 19:57,37,2,6,0,41501841,0,2,1,1,11,70,2
77149,7089,1/5/2017 19:58,26,2,7,0,41501841,0,2,1,1,11,70,2
77150,7089,1/5/2017 19:58,24,2,4,1,41501841,0,2,1,1,11,70,2
77151,7089,1/5/2017 19:59,47,2,6,0,41501841,0,2,1,1,11,70,2
77153,7089,1/5/2017 20:00,36,2,6,0,41501841,0,2,1,1,11,70,2
77154,7089,1/5/2017 20:01,30,2,3,2,41501841,0,2,1,1,11,70,2
77155,7089,1/5/2017 20:01,25,2,6,0,41501841,0,2,1,1,11,70,2
77157,7089,1/5/2017 20:02,32,2,5,1,41501841,0,2,1,1,11,70,2
77158,7089,1/5/2017 20:02,36,3,7,0,41501841,0,2,1,1,11,70,2
57033,7089,10/20/2016 21:25,39,3,2,4,41501841,0,3,1,1,11,70,3
57040,7089,10/20/2016 21:26,40,2,4,2,41501841,0,3,1,1,11,70,3
77141,7089,1/5/2017 19:54,40,3,3,3,41501841,0,3,1,1,11,70,3
77142,7089,1/5/2017 19:55,38,2,4,1,41501841,0,3,1,1,11,70,3
77159,7089,1/5/2017 20:03,29,3,3,2,41501841,0,3,1,1,11,70,3
77160,7089,1/5/2017 20:03,22,3,5,1,41501841,0,3,1,1,11,70,3
77161,7089,1/5/2017 20:04,24,3,5,1,41501841,0,3,1,1,11,70,3
77162,7089,1/5/2017 20:04,24,3,6,0,41501841,0,3,1,1,11,70,3
77163,7089,1/5/2017 20:05,29,3,4,2,41501841,0,3,1,1,11,70,3
77164,7089,1/5/2017 20:05,60,3,4,2,41501841,0,3,1,1,11,70,3
57083,7090,10/20/2016 21:33,12,1,3,3,41502029,1,1,1,1,11,68,1
57086,7090,10/20/2016 21:34,8,1,2,4,41502029,1,1,1,1,11,68,1
57090,7090,10/20/2016 21:34,7,1,0,5,41502029,1,1,1,1,11,68,1
58813,7090,10/24/2016 8:41,51,1,5,1,41502029,1,1,1,1,11,68,1
58815,7090,10/24/2016 8:42,55,1,6,0,41502029,1,1,1,1,11,68,1
58817,7090,10/24/2016 8:43,59,1,5,1,41502029,1,1,1,1,11,68,1
58818,7090,10/24/2016 8:44,60,1,1,1,41502029,1,1,1,1,11,68,1
58820,7090,10/24/2016 8:45,44,1,6,0,41502029,1,1,1,1,11,68,1
58822,7090,10/24/2016 8:46,47,1,5,0,41502029,1,1,1,1,11,68,1
58824,7090,10/24/2016 8:47,55,2,7,0,41502029,1,1,1,1,11,68,1
58829,7090,10/24/2016 8:51,60,1,5,0,41502029,1,1,1,1,11,68,1
58831,7090,10/24/2016 8:52,50,1,4,1,41502029,1,1,1,1,11,68,1
58832,7090,10/24/2016 8:53,39,1,6,0,41502029,1,1,1,1,11,68,1
58835,7090,10/24/2016 8:54,51,1,4,2,41502029,1,1,1,1,11,68,1
58837,7090,10/24/2016 8:55,55,1,4,2,41502029,1,1,1,1,11,68,1
71071,7090,12/7/2016 12:57,42,1,6,0,41502029,1,1,1,1,11,68,1
71072,7090,12/7/2016 12:58,46,1,6,0,41502029,1,1,1,1,11,68,1
71073,7090,12/7/2016 12:59,45,2,5,0,41502029,1,1,1,1,11,68,1
71078,7090,12/7/2016 13:03,49,1,4,1,41502029,1,1,1,1,11,68,1
58826,7090,10/24/2016 8:49,60,2,4,1,41502029,1,2,1,1,11,68,2
58827,7090,10/24/2016 8:50,44,1,3,2,41502029,1,2,1,1,11,68,2
71074,7090,12/7/2016 13:00,44,2,3,3,41502029,1,2,1,1,11,68,2
71075,7090,12/7/2016 13:01,47,2,6,0,41502029,1,2,1,1,11,68,2
71076,7090,12/7/2016 13:01,36,2,4,2,41502029,1,2,1,1,11,68,2
71077,7090,12/7/2016 13:02,44,1,3,3,41502029,1,2,1,1,11,68,2
74164,7091,12/18/2016 11:24,24,1,5,1,41502309,1,1,1,1,11,70,1
74165,7091,12/18/2016 11:24,29,1,5,1,41502309,1,1,1,1,11,70,1
74166,7091,12/18/2016 11:25,14,1,5,1,41502309,1,1,1,1,11,70,1
74167,7091,12/18/2016 11:25,32,1,2,3,41502309,1,1,1,1,11,70,1
57144,7091,10/20/2016 21:40,28,2,3,3,41502309,1,2,1,1,11,70,2
74163,7091,12/18/2016 11:23,28,1,3,4,41502309,1,2,1,1,11,70,2
57133,7091,10/20/2016 21:39,18,3,1,4,41502309,1,3,1,1,11,70,3
57139,7091,10/20/2016 21:39,19,2,2,4,41502309,1,3,1,1,11,70,3
75103,7092,12/21/2016 15:01,8,1,2,4,41503311,1,1,1,1,11,67,1
75105,7092,12/21/2016 15:03,8,1,1,6,41503311,1,1,1,1,11,67,1
75106,7092,12/21/2016 15:03,9,1,3,3,41503311,1,1,1,1,11,67,1
75107,7092,12/21/2016 15:04,9,1,4,1,41503311,1,1,1,1,11,67,1
75108,7092,12/21/2016 15:04,17,1,1,6,41503311,1,1,1,1,11,67,1
75109,7092,12/21/2016 15:04,8,1,5,1,41503311,1,1,1,1,11,67,1
75111,7092,12/21/2016 15:06,9,1,1,4,41503311,1,1,1,1,11,67,1
75112,7092,12/21/2016 15:06,6,1,1,4,41503311,1,1,1,1,11,67,1
75113,7092,12/21/2016 15:06,7,1,1,5,41503311,1,1,1,1,11,67,1
75114,7092,12/21/2016 15:06,9,1,5,2,41503311,1,1,1,1,11,67,1
75115,7092,12/21/2016 15:06,6,1,3,2,41503311,1,1,1,1,11,67,1
75116,7092,12/21/2016 15:06,6,1,1,4,41503311,1,1,1,1,11,67,1
75117,7092,12/21/2016 15:06,7,1,1,5,41503311,1,1,1,1,11,67,1
75118,7092,12/21/2016 15:07,7,1,3,4,41503311,1,1,1,1,11,67,1
75119,7092,12/21/2016 15:07,8,1,1,5,41503311,1,1,1,1,11,67,1
75120,7092,12/21/2016 15:07,37,1,3,3,41503311,1,1,1,1,11,67,1
75121,7092,12/21/2016 15:08,50,1,2,4,41503311,1,1,1,1,11,67,1
75101,7092,12/21/2016 15:01,9,2,1,5,41503311,1,2,1,1,11,67,2
75102,7092,12/21/2016 15:01,8,1,1,5,41503311,1,2,1,1,11,67,2
57037,7092,10/20/2016 21:25,36,3,5,0,41503311,1,3,1,1,11,67,3
57039,7092,10/20/2016 21:26,31,3,5,0,41503311,1,3,1,1,11,67,3
57048,7092,10/20/2016 21:26,36,4,6,0,41503311,1,3,1,1,11,67,3
75100,7092,12/21/2016 15:01,6,2,4,1,41503311,1,3,1,1,11,67,3
75097,7092,12/21/2016 14:58,50,4,9,4,41503311,1,4,1,1,11,67,4
75098,7092,12/21/2016 14:59,51,3,8,7,41503311,1,4,1,1,11,67,4
56987,7093,10/20/2016 21:14,42,3,5,0,41503322,1,3,1,1,11,73,3
56994,7093,10/20/2016 21:16,49,3,5,1,41503322,1,3,1,1,11,73,3
57002,7093,10/20/2016 21:17,46,3,4,1,41503322,1,3,1,1,11,73,3
57676,7093,10/22/2016 2:24,33,3,5,0,41503322,1,3,1,1,11,73,3
57677,7093,10/22/2016 2:26,41,3,5,0,41503322,1,3,1,1,11,73,3
57678,7093,10/22/2016 2:27,57,3,4,2,41503322,1,3,1,1,11,73,3
57679,7093,10/22/2016 2:28,33,3,5,0,41503322,1,3,1,1,11,73,3
57680,7093,10/22/2016 2:28,49,3,6,0,41503322,1,3,1,1,11,73,3
57681,7093,10/22/2016 2:29,41,3,5,0,41503322,1,3,1,1,11,73,3
57682,7093,10/22/2016 2:29,34,4,5,0,41503322,1,3,1,1,11,73,3
57683,7093,10/22/2016 2:30,57,3,4,2,41503322,1,4,1,1,11,73,3
57684,7093,10/22/2016 2:31,49,3,6,0,41503322,1,3,1,1,11,73,3
57685,7093,10/22/2016 2:32,34,4,5,0,41503322,1,3,1,1,11,73,3
57686,7093,10/22/2016 2:36,34,4,5,0,41503322,1,4,1,1,11,73,3
71551,7095,12/8/2016 17:41,37,1,5,1,41504419,1,1,1,1,11,67,1
71552,7095,12/8/2016 17:41,37,1,3,3,41504419,1,1,1,1,11,67,1
71553,7095,12/8/2016 17:42,33,1,4,2,41504419,1,1,1,1,11,67,1
71554,7095,12/8/2016 17:43,34,1,5,1,41504419,1,1,1,1,11,67,1
71555,7095,12/8/2016 17:43,35,1,4,1,41504419,1,1,1,1,11,67,1
71556,7095,12/8/2016 17:44,36,1,5,1,41504419,1,1,1,1,11,67,1
71557,7095,12/8/2016 17:45,52,1,4,2,41504419,1,1,1,1,11,67,1
71558,7095,12/8/2016 17:46,43,1,4,1,41504419,1,1,1,1,11,67,1
71559,7095,12/8/2016 17:47,41,1,5,1,41504419,1,1,1,1,11,67,1
71561,7095,12/8/2016 17:48,28,1,5,1,41504419,1,1,1,1,11,67,1
71562,7095,12/8/2016 17:49,55,1,4,2,41504419,1,1,1,1,11,67,1
71563,7095,12/8/2016 17:49,14,1,5,0,41504419,1,1,1,1,11,67,1
71564,7095,12/8/2016 17:50,23,2,5,1,41504419,1,1,1,1,11,67,1
71569,7095,12/8/2016 17:53,22,1,3,2,41504419,1,1,1,1,11,67,1
71571,7095,12/8/2016 17:54,54,1,5,1,41504419,1,1,1,1,11,67,1
71572,7095,12/8/2016 17:55,21,1,5,1,41504419,1,1,1,1,11,67,1
71573,7095,12/8/2016 17:55,27,1,4,2,41504419,1,1,1,1,11,67,1
71574,7095,12/8/2016 17:56,27,1,5,1,41504419,1,1,1,1,11,67,1
71575,7095,12/8/2016 17:57,60,1,4,1,41504419,1,1,1,1,11,67,1
71576,7095,12/8/2016 17:57,22,1,4,2,41504419,1,1,1,1,11,67,1
73547,7095,12/14/2016 13:02,32,1,5,1,41504419,1,1,1,1,11,67,1
73548,7095,12/14/2016 13:02,33,1,4,1,41504419,1,1,1,1,11,67,1
73549,7095,12/14/2016 13:03,31,2,5,0,41504419,1,1,1,1,11,67,1
73558,7095,12/14/2016 13:12,60,1,5,1,41504419,1,1,1,1,11,67,1
73559,7095,12/14/2016 13:13,60,1,5,0,41504419,1,1,1,1,11,67,1
73560,7095,12/14/2016 13:14,60,1,5,1,41504419,1,1,1,1,11,67,1
78532,7095,1/7/2017 16:42,16,1,3,2,41504419,1,1,1,1,11,67,1
78534,7095,1/7/2017 16:42,21,1,4,2,41504419,1,1,1,1,11,67,1
78536,7095,1/7/2017 16:43,23,1,3,2,41504419,1,1,1,1,11,67,1
78537,7095,1/7/2017 16:43,21,1,5,1,41504419,1,1,1,1,11,67,1
78538,7095,1/7/2017 16:43,16,1,4,1,41504419,1,1,1,1,11,67,1
78540,7095,1/7/2017 16:44,22,1,3,3,41504419,1,1,1,1,11,67,1
78542,7095,1/7/2017 16:44,18,1,6,0,41504419,1,1,1,1,11,67,1
78543,7095,1/7/2017 16:44,22,1,5,1,41504419,1,1,1,1,11,67,1
78546,7095,1/7/2017 16:45,28,1,4,2,41504419,1,1,1,1,11,67,1
78547,7095,1/7/2017 16:45,25,1,4,2,41504419,1,1,1,1,11,67,1
78549,7095,1/7/2017 16:46,31,1,5,1,41504419,1,1,1,1,11,67,1
78551,7095,1/7/2017 16:47,40,1,4,3,41504419,1,1,1,1,11,67,1
78552,7095,1/7/2017 16:47,21,1,4,2,41504419,1,1,1,1,11,67,1
78553,7095,1/7/2017 16:47,27,1,4,2,41504419,1,1,1,1,11,67,1
78555,7095,1/7/2017 16:48,46,1,4,1,41504419,1,1,1,1,11,67,1
78556,7095,1/7/2017 16:49,17,1,4,1,41504419,1,1,1,1,11,67,1
78558,7095,1/7/2017 16:49,23,1,7,0,41504419,1,1,1,1,11,67,1
78559,7095,1/7/2017 16:50,26,1,5,1,41504419,1,1,1,1,11,67,1
78561,7095,1/7/2017 16:50,18,2,6,0,41504419,1,1,1,1,11,67,1
78573,7095,1/7/2017 16:54,15,1,5,0,41504419,1,1,1,1,11,67,1
78574,7095,1/7/2017 16:55,21,1,6,0,41504419,1,1,1,1,11,67,1
78575,7095,1/7/2017 16:55,20,1,5,1,41504419,1,1,1,1,11,67,1
78578,7095,1/7/2017 16:55,16,2,4,1,41504419,1,1,1,1,11,67,1
71545,7095,12/8/2016 17:38,39,2,3,2,41504419,1,2,1,1,11,67,2
71547,7095,12/8/2016 17:38,41,2,5,1,41504419,1,2,1,1,11,67,2
71548,7095,12/8/2016 17:39,39,2,3,3,41504419,1,2,1,1,11,67,2
71550,7095,12/8/2016 17:40,41,1,3,3,41504419,1,2,1,1,11,67,2
71565,7095,12/8/2016 17:52,31,2,5,1,41504419,1,2,1,1,11,67,2
71566,7095,12/8/2016 17:52,40,2,4,2,41504419,1,2,1,1,11,67,2
71567,7095,12/8/2016 17:53,22,2,4,2,41504419,1,2,1,1,11,67,2
71568,7095,12/8/2016 17:53,22,1,3,3,41504419,1,2,1,1,11,67,2
73550,7095,12/14/2016 13:03,44,2,5,1,41504419,1,2,1,1,11,67,2
73551,7095,12/14/2016 13:04,37,2,5,1,41504419,1,2,1,1,11,67,2
73552,7095,12/14/2016 13:05,34,2,3,2,41504419,1,2,1,1,11,67,2
73553,7095,12/14/2016 13:05,36,2,2,3,41504419,1,2,1,1,11,67,2
73554,7095,12/14/2016 13:06,45,2,5,1,41504419,1,2,1,1,11,67,2
73555,7095,12/14/2016 13:07,30,2,4,2,41504419,1,2,1,1,11,67,2
73556,7095,12/14/2016 13:09,60,2,3,2,41504419,1,2,1,1,11,67,2
73557,7095,12/14/2016 13:11,60,1,3,2,41504419,1,2,1,1,11,67,2
78563,7095,1/7/2017 16:51,26,2,6,0,41504419,1,2,1,1,11,67,2
78565,7095,1/7/2017 16:52,45,2,3,3,41504419,1,2,1,1,11,67,2
78567,7095,1/7/2017 16:52,32,2,2,3,41504419,1,2,1,1,11,67,2
78569,7095,1/7/2017 16:53,23,2,5,1,41504419,1,2,1,1,11,67,2
78570,7095,1/7/2017 16:53,28,2,5,2,41504419,1,2,1,1,11,67,2
78572,7095,1/7/2017 16:54,36,1,3,2,41504419,1,2,1,1,11,67,2
78579,7095,1/7/2017 16:56,23,2,6,1,41504419,1,2,1,1,11,67,2
78580,7095,1/7/2017 16:56,31,2,5,1,41504419,1,2,1,1,11,67,2
78582,7095,1/7/2017 16:57,37,2,3,3,41504419,1,2,1,1,11,67,2
57000,7095,10/20/2016 21:17,60,3,3,1,41504419,1,3,1,1,11,67,3
57004,7095,10/20/2016 21:18,33,3,6,0,41504419,1,3,1,1,11,67,3
71542,7095,12/8/2016 17:36,31,3,3,3,41504419,1,3,1,1,11,67,3
71544,7095,12/8/2016 17:37,36,2,4,2,41504419,1,3,1,1,11,67,3
66606,7097,11/20/2016 12:48,46,3,5,0,41500438,1,3,1,1,12,65,3
66608,7097,11/20/2016 12:49,60,3,5,1,41500438,1,3,1,1,12,65,3
66609,7097,11/20/2016 12:50,56,3,5,0,41500438,1,3,1,1,12,65,3
66610,7097,11/20/2016 12:51,60,3,5,1,41500438,1,3,1,1,12,65,3
66611,7097,11/20/2016 12:52,35,4,5,0,41500438,1,3,1,1,12,65,3
66612,7097,11/20/2016 12:53,60,4,3,0,41500438,1,4,1,1,12,65,4
66613,7097,11/20/2016 12:54,60,4,10,3,41500438,1,4,1,1,12,65,4
66614,7097,11/20/2016 12:56,60,4,9,3,41500438,1,4,1,1,12,65,4
66615,7097,11/20/2016 12:57,60,4,11,2,41500438,1,4,1,1,12,65,4
66616,7097,11/20/2016 12:58,60,4,12,5,41500438,1,4,1,1,12,65,4
66617,7097,11/20/2016 12:59,60,5,16,2,41500438,1,4,1,1,12,65,4
72037,7097,12/11/2016 12:51,60,5,8,2,41500438,1,5,1,1,12,65,5
72040,7097,12/11/2016 12:55,60,5,13,4,41500438,1,5,1,1,12,65,5
72042,7097,12/11/2016 12:56,53,5,9,2,41500438,1,5,1,1,12,65,5
72044,7097,12/11/2016 12:57,59,5,5,5,41500438,1,5,1,1,12,65,5
72045,7097,12/11/2016 12:58,60,5,10,1,41500438,1,5,1,1,12,65,5
72047,7097,12/11/2016 12:59,60,5,11,2,41500438,1,5,1,1,12,65,5
72049,7097,12/11/2016 13:01,53,5,13,0,41500438,1,5,1,1,12,65,5
72051,7097,12/11/2016 13:02,60,6,11,3,41500438,1,5,1,1,12,65,5
72053,7097,12/11/2016 13:03,60,6,17,1,41500438,1,6,1,1,12,65,6
72055,7097,12/11/2016 13:05,54,6,15,2,41500438,1,6,1,1,12,65,6
72057,7097,12/11/2016 13:06,60,6,9,2,41500438,1,6,1,1,12,65,6
72058,7097,12/11/2016 13:07,60,6,18,0,41500438,1,6,1,1,12,65,6
72060,7097,12/11/2016 13:08,60,6,8,3,41500438,1,6,1,1,12,65,6
72064,7097,12/11/2016 13:10,60,6,13,2,41500438,1,6,1,1,12,65,6
71024,7098,12/7/2016 12:41,12,1,3,3,41500621,0,1,1,1,12,,1
71025,7098,12/7/2016 12:41,26,1,3,4,41500621,0,1,1,1,12,,1
71027,7098,12/7/2016 12:41,7,1,3,3,41500621,0,1,1,1,12,,1
71028,7098,12/7/2016 12:41,8,1,2,3,41500621,0,1,1,1,12,,1
71029,7098,12/7/2016 12:42,5,1,1,4,41500621,0,1,1,1,12,,1
71030,7098,12/7/2016 12:42,6,1,2,5,41500621,0,1,1,1,12,,1
71031,7098,12/7/2016 12:42,7,1,1,4,41500621,0,1,1,1,12,,1
71032,7098,12/7/2016 12:42,7,1,4,2,41500621,0,1,1,1,12,,1
71034,7098,12/7/2016 12:42,8,1,0,5,41500621,0,1,1,1,12,,1
71035,7098,12/7/2016 12:42,6,1,3,3,41500621,0,1,1,1,12,,1
71036,7098,12/7/2016 12:42,6,1,3,3,41500621,0,1,1,1,12,,1
71037,7098,12/7/2016 12:43,6,1,0,5,41500621,0,1,1,1,12,,1
71038,7098,12/7/2016 12:43,6,1,1,4,41500621,0,1,1,1,12,,1
71039,7098,12/7/2016 12:43,7,1,1,5,41500621,0,1,1,1,12,,1
71040,7098,12/7/2016 12:43,6,1,5,1,41500621,0,1,1,1,12,,1
71041,7098,12/7/2016 12:43,8,1,1,5,41500621,0,1,1,1,12,,1
71043,7098,12/7/2016 12:43,7,1,4,2,41500621,0,1,1,1,12,,1
71044,7098,12/7/2016 12:43,6,1,2,4,41500621,0,1,1,1,12,,1
71045,7098,12/7/2016 12:44,6,1,1,5,41500621,0,1,1,1,12,,1
71047,7098,12/7/2016 12:45,54,1,0,6,41500621,0,1,1,1,12,41,1
71050,7098,12/7/2016 12:44,60,1,0,6,41500621,0,1,1,1,12,,1
71052,7098,12/7/2016 12:46,60,1,4,1,41500621,0,1,1,1,12,,1
71053,7098,12/7/2016 12:46,36,1,4,0,41500621,0,1,1,1,12,,1
71054,7098,12/7/2016 12:47,57,1,4,2,41500621,0,1,1,1,12,,1
71021,7098,12/7/2016 12:40,9,2,3,4,41500621,0,2,1,1,12,,2
71022,7098,12/7/2016 12:40,8,1,1,6,41500621,0,2,1,1,12,,2
71018,7098,12/7/2016 12:40,13,3,4,2,41500621,0,3,1,1,12,,3
71020,7098,12/7/2016 12:40,23,2,2,4,41500621,0,3,1,1,12,,3
57422,7100,10/21/2016 2:21,46,2,6,0,41500709,1,2,1,1,12,61,2
57423,7100,10/21/2016 2:22,36,2,6,0,41500709,1,2,1,1,12,61,2
57427,7100,10/21/2016 2:24,57,2,7,0,41500709,1,2,1,1,12,61,2
57432,7100,10/21/2016 2:25,60,2,5,1,41500709,1,2,1,1,12,61,2
57434,7100,10/21/2016 2:26,41,2,3,2,41500709,1,2,1,1,12,61,2
57437,7100,10/21/2016 2:27,60,3,8,0,41500709,1,2,1,1,12,61,2
67979,7100,11/26/2016 17:02,39,2,6,0,41500709,1,2,1,1,12,61,2
67982,7100,11/26/2016 17:03,48,2,6,0,41500709,1,2,1,1,12,61,2
67985,7100,11/26/2016 17:04,50,3,6,0,41500709,1,2,1,1,12,61,2
67992,7100,11/26/2016 17:07,28,2,6,0,41500709,1,2,1,1,12,61,2
67995,7100,11/26/2016 17:07,49,2,7,0,41500709,1,2,1,1,12,61,2
67997,7100,11/26/2016 17:08,45,3,6,0,41500709,1,2,1,1,12,61,2
57415,7100,10/21/2016 2:20,52,3,3,2,41500709,1,3,1,1,12,61,3
57419,7100,10/21/2016 2:21,51,2,4,2,41500709,1,3,1,1,12,61,3
57441,7100,10/21/2016 2:28,48,3,3,3,41500709,1,3,1,1,12,61,3
57456,7100,10/21/2016 2:30,23,2,3,2,41500709,1,3,1,1,12,61,3
67987,7100,11/26/2016 17:05,47,3,4,1,41500709,1,3,1,1,12,61,3
67990,7100,11/26/2016 17:06,47,2,3,2,41500709,1,3,1,1,12,61,3
67999,7100,11/26/2016 17:09,44,3,5,1,41500709,1,3,1,1,12,61,3
68000,7100,11/26/2016 17:10,56,3,4,2,41500709,1,3,1,1,12,61,3
68002,7100,11/26/2016 17:11,40,2,3,2,41500709,1,3,1,1,12,61,3
57426,7101,10/21/2016 2:24,41,3,5,0,41500721,1,3,1,1,12,73,3
57431,7101,10/21/2016 2:25,60,3,2,2,41500721,1,3,1,1,12,73,3
57435,7101,10/21/2016 2:26,60,3,3,1,41500721,1,3,1,1,12,73,3
57439,7101,10/21/2016 2:27,49,3,5,1,41500721,1,3,1,1,12,73,3
57442,7101,10/21/2016 2:28,42,3,6,0,41500721,1,3,1,1,12,73,3
57449,7101,10/21/2016 2:29,51,3,6,0,41500721,1,3,1,1,12,73,3
57452,7101,10/21/2016 2:30,32,4,6,0,41500721,1,3,1,1,12,73,3
57459,7101,10/21/2016 2:31,60,4,12,0,41500721,1,4,1,1,12,73,4
